anio,prov_id,grupo_edad,sexo,proy_pob,pob_est_2010,pob_est_2022
2010,2,20-39 años,femenino,475266,484168,487711
2010,2,20-39 años,masculino,450682,454946,450632
2010,2,40-49 años,femenino,185857,187595,239774
2010,2,40-49 años,masculino,164611,164907,212440
2010,2,50-59 años,femenino,181273,183815,197626
2010,2,50-59 años,masculino,146892,148342,163778
2010,2,60-69 años,femenino,159298,161947,177234
2010,2,60-69 años,masculino,116896,118583,134881
2010,2,70-79 años,femenino,121928,122818,145588
2010,2,70-79 años,masculino,75226,75651,94649
2010,2,80+ años,femenino,101710,103481,100610
2010,2,80+ años,masculino,43137,43706,47994
2010,6,20-39 años,femenino,2390882,2386526,2616669
2010,6,20-39 años,masculino,2374948,2355157,2508060
2010,6,40-49 años,femenino,927339,923540,1237642
2010,6,40-49 años,masculino,887183,878829,1150653
2010,6,50-59 años,femenino,811446,809178,953510
2010,6,50-59 años,masculino,749592,746141,867242
2010,6,60-69 años,femenino,635955,634985,774148
2010,6,60-69 años,masculino,547287,546377,660434
2010,6,70-79 años,femenino,436264,433495,554740
2010,6,70-79 años,masculino,311545,309294,409703
2010,6,80+ años,femenino,273339,273440,315700
2010,6,80+ años,masculino,131209,131016,164197
2010,10,20-39 años,femenino,56587,55342,69568
2010,10,20-39 años,masculino,57061,55022,67484
2010,10,40-49 años,femenino,19839,19393,29756
2010,10,40-49 años,masculino,19917,19217,28320
2010,10,50-59 años,femenino,16648,16431,21346
2010,10,50-59 años,masculino,16734,16388,20057
2010,10,60-69 años,femenino,11676,11449,16782
2010,10,60-69 años,masculino,10994,10681,15424
2010,10,70-79 años,femenino,7390,7217,10466
2010,10,70-79 años,masculino,5693,5499,8744
2010,10,80+ años,femenino,4389,4286,5677
2010,10,80+ años,masculino,2409,2316,3212
2010,14,20-39 años,femenino,514404,507593,590657
2010,14,20-39 años,masculino,510757,498838,566330
2010,14,40-49 años,femenino,194566,191413,267414
2010,14,40-49 años,masculino,185136,181180,251147
2010,14,50-59 años,femenino,173796,170765,203970
2010,14,50-59 años,masculino,159777,156517,187612
2010,14,60-69 años,femenino,142743,141195,171581
2010,14,60-69 años,masculino,121542,119457,146956
2010,14,70-79 años,femenino,97928,96107,125908
2010,14,70-79 años,masculino,70161,68845,92655
2010,14,80+ años,femenino,60672,59593,69646
2010,14,80+ años,masculino,29155,28366,36639
2010,18,20-39 años,femenino,152099,148775,197070
2010,18,20-39 años,masculino,144838,138900,184522
2010,18,40-49 años,femenino,55919,54902,76986
2010,18,40-49 años,masculino,52960,51230,71224
2010,18,50-59 años,femenino,46871,46132,60569
2010,18,50-59 años,masculino,45808,44558,54693
2010,18,60-69 años,femenino,32062,31320,48537
2010,18,60-69 años,masculino,30149,29139,43737
2010,18,70-79 años,femenino,20508,20115,29794
2010,18,70-79 años,masculino,15473,14897,24149
2010,18,80+ años,femenino,10929,10648,15796
2010,18,80+ años,masculino,6201,5930,8626
2010,22,20-39 años,femenino,162661,159894,189918
2010,22,20-39 años,masculino,156182,152280,176432
2010,22,40-49 años,femenino,57024,56286,74048
2010,22,40-49 años,masculino,54585,53574,68146
2010,22,50-59 años,femenino,46895,46586,55057
2010,22,50-59 años,masculino,46393,46076,49618
2010,22,60-69 años,femenino,30197,29566,42846
2010,22,60-69 años,masculino,28363,27792,38355
2010,22,70-79 años,femenino,19348,19108,24145
2010,22,70-79 años,masculino,14901,14645,18957
2010,22,80+ años,femenino,9522,9339,12530
2010,22,80+ años,masculino,5387,5221,6483
2010,26,20-39 años,femenino,82229,81868,92410
2010,26,20-39 años,masculino,83877,84211,90670
2010,26,40-49 años,femenino,29772,29538,44067
2010,26,40-49 años,masculino,29672,29708,42441
2010,26,50-59 años,femenino,23882,23806,30700
2010,26,50-59 años,masculino,23664,23880,28924
2010,26,60-69 años,femenino,15826,15686,23445
2010,26,60-69 años,masculino,14818,14908,21221
2010,26,70-79 años,femenino,9450,9358,14289
2010,26,70-79 años,masculino,7371,7362,11777
2010,26,80+ años,femenino,5019,4955,7728
2010,26,80+ años,masculino,2895,2882,4578
2010,30,20-39 años,femenino,184423,181868,216233
2010,30,20-39 años,masculino,182937,180087,209003
2010,30,40-49 años,femenino,71491,70409,96007
2010,30,40-49 años,masculino,69152,68190,91742
2010,30,50-59 años,femenino,63047,62229,75121
2010,30,50-59 años,masculino,59561,59068,70496
2010,30,60-69 años,femenino,49040,48478,62750
2010,30,60-69 años,masculino,43292,42986,54690
2010,30,70-79 años,femenino,34040,33533,43688
2010,30,70-79 años,masculino,23658,23320,33081
2010,30,80+ años,femenino,20414,20075,24813
2010,30,80+ años,masculino,9110,8892,12079
2010,34,20-39 años,femenino,78617,76229,97802
2010,34,20-39 años,masculino,74606,70895,90646
2010,34,40-49 años,femenino,29285,28654,38400
2010,34,40-49 años,masculino,28734,27768,35712
2010,34,50-59 años,femenino,23824,23495,29696
2010,34,50-59 años,masculino,23753,23061,27870
2010,34,60-69 años,femenino,15229,14822,23312
2010,34,60-69 años,masculino,15005,14406,21399
2010,34,70-79 años,femenino,9104,8864,13426
2010,34,70-79 años,masculino,8277,7985,11486
2010,34,80+ años,femenino,4395,4273,6494
2010,34,80+ años,masculino,3182,3032,4170
2010,38,20-39 años,femenino,106074,105651,129379
2010,38,20-39 años,masculino,103076,101644,123280
2010,38,40-49 años,femenino,36662,36462,58243
2010,38,40-49 años,masculino,33957,33503,54069
2010,38,50-59 años,femenino,30305,30416,41054
2010,38,50-59 años,masculino,27572,27544,36142
2010,38,60-69 años,femenino,20904,20884,32129
2010,38,60-69 años,masculino,18701,18578,27239
2010,38,70-79 años,femenino,12149,12105,20054
2010,38,70-79 años,masculino,10165,10108,15762
2010,38,80+ años,femenino,5755,5695,10245
2010,38,80+ años,masculino,3646,3560,6258
2010,42,20-39 años,femenino,46869,45815,53069
2010,42,20-39 años,masculino,47416,45954,51971
2010,42,40-49 años,femenino,19422,19045,24782
2010,42,40-49 años,masculino,19218,18718,23993
2010,42,50-59 años,femenino,16594,16205,19673
2010,42,50-59 años,masculino,16721,16307,18720
2010,42,60-69 años,femenino,13333,13111,15939
2010,42,60-69 años,masculino,12709,12477,14995
2010,42,70-79 años,femenino,9000,8773,11639
2010,42,70-79 años,masculino,7219,6999,9377
2010,42,80+ años,femenino,5636,5514,6443
2010,42,80+ años,masculino,2983,2871,3711
2010,46,20-39 años,femenino,54539,53370,65283
2010,46,20-39 años,masculino,53847,51953,61749
2010,46,40-49 años,femenino,18410,18037,26896
2010,46,40-49 años,masculino,18365,17795,25141
2010,46,50-59 años,femenino,14788,14518,18883
2010,46,50-59 años,masculino,14992,14637,17710
2010,46,60-69 años,femenino,9898,9652,14231
2010,46,60-69 años,masculino,9589,9320,13311
2010,46,70-79 años,femenino,6094,5966,8638
2010,46,70-79 años,masculino,4781,4606,6915
2010,46,80+ años,femenino,3380,3297,4183
2010,46,80+ años,masculino,1961,1883,2435
2010,50,20-39 años,femenino,268658,266341,307499
2010,50,20-39 años,masculino,266737,261436,296423
2010,50,40-49 años,femenino,98351,96901,137781
2010,50,40-49 años,masculino,91765,89448,128333
2010,50,50-59 años,femenino,89524,88760,105301
2010,50,50-59 años,masculino,81164,79980,93546
2010,50,60-69 años,femenino,71371,70866,90256
2010,50,60-69 años,masculino,61455,60727,76909
2010,50,70-79 años,femenino,46000,45239,66301
2010,50,70-79 años,masculino,34677,33912,50055
2010,50,80+ años,femenino,26795,26408,34214
2010,50,80+ años,masculino,14861,14439,19332
2010,54,20-39 años,femenino,162777,162165,208207
2010,54,20-39 años,masculino,158071,155091,192721
2010,54,40-49 años,femenino,57850,57984,78963
2010,54,40-49 años,masculino,56999,56352,73947
2010,54,50-59 años,femenino,45071,45206,59651
2010,54,50-59 años,masculino,46123,45901,55319
2010,54,60-69 años,femenino,28340,28190,45889
2010,54,60-69 años,masculino,28054,27668,42584
2010,54,70-79 años,femenino,17107,17122,24861
2010,54,70-79 años,masculino,14890,14726,21173
2010,54,80+ años,femenino,7965,7901,11888
2010,54,80+ años,masculino,5466,5338,7702
2010,58,20-39 años,femenino,92362,90479,113916
2010,58,20-39 años,masculino,91667,89346,112890
2010,58,40-49 años,femenino,34847,34094,52513
2010,58,40-49 años,masculino,33300,32379,49774
2010,58,50-59 años,femenino,26677,26119,38246
2010,58,50-59 años,masculino,25989,25478,34944
2010,58,60-69 años,femenino,16656,16248,27930
2010,58,60-69 años,masculino,15937,15578,24845
2010,58,70-79 años,femenino,9002,8759,16297
2010,58,70-79 años,masculino,7371,7152,13406
2010,58,80+ años,femenino,4648,4518,7653
2010,58,80+ años,masculino,2663,2558,4713
2010,62,20-39 años,femenino,99138,98731,116790
2010,62,20-39 años,masculino,98734,97534,112237
2010,62,40-49 años,femenino,38720,38618,54479
2010,62,40-49 años,masculino,37436,37029,51161
2010,62,50-59 años,femenino,31683,31598,40561
2010,62,50-59 años,masculino,30913,30736,37442
2010,62,60-69 años,femenino,22299,22279,31718
2010,62,60-69 años,masculino,21326,21262,28479
2010,62,70-79 años,femenino,13149,13017,20472
2010,62,70-79 años,masculino,11056,10919,16705
2010,62,80+ años,femenino,7326,7276,10724
2010,62,80+ años,masculino,4361,4282,6579
2010,66,20-39 años,femenino,187561,185945,231892
2010,66,20-39 años,masculino,180343,176250,221105
2010,66,40-49 años,femenino,63821,63301,94685
2010,66,40-49 años,masculino,61078,59968,86658
2010,66,50-59 años,femenino,51141,50972,68606
2010,66,50-59 años,masculino,48303,47734,62140
2010,66,60-69 años,femenino,35343,35107,51823
2010,66,60-69 años,masculino,32303,31824,45503
2010,66,70-79 años,femenino,21135,20969,32597
2010,66,70-79 años,masculino,17844,17581,25719
2010,66,80+ años,femenino,10795,10650,16843
2010,66,80+ años,masculino,6793,6587,10223
2010,70,20-39 años,femenino,102678,101152,123782
2010,70,20-39 años,masculino,103182,100247,120794
2010,70,40-49 años,femenino,37731,36950,54214
2010,70,40-49 años,masculino,35454,34288,51224
2010,70,50-59 años,femenino,33620,33234,40369
2010,70,50-59 años,masculino,30064,29374,36295
2010,70,60-69 años,femenino,25952,25711,33525
2010,70,60-69 años,masculino,22262,21884,27935
2010,70,70-79 años,femenino,15390,15054,23780
2010,70,70-79 años,masculino,11510,11129,17704
2010,70,80+ años,femenino,7860,7695,11203
2010,70,80+ años,masculino,4512,4332,6202
2010,74,20-39 años,femenino,66494,64821,84325
2010,74,20-39 años,masculino,65863,63709,81276
2010,74,40-49 años,femenino,24863,24266,38019
2010,74,40-49 años,masculino,24976,24266,35812
2010,74,50-59 años,femenino,20990,20529,28104
2010,74,50-59 años,masculino,20512,19991,26806
2010,74,60-69 años,femenino,15775,15477,21935
2010,74,60-69 años,masculino,14590,14298,20001
2010,74,70-79 años,femenino,9507,9198,14571
2010,74,70-79 años,masculino,7553,7306,11791
2010,74,80+ años,femenino,5366,5220,7210
2010,74,80+ años,masculino,2829,2706,4022
2010,78,20-39 años,femenino,44787,45102,55088
2010,78,20-39 años,masculino,49066,49924,53970
2010,78,40-49 años,femenino,15297,15361,24452
2010,78,40-49 años,masculino,16602,16783,24027
2010,78,50-59 años,femenino,10995,11045,16593
2010,78,50-59 años,masculino,12131,12308,15689
2010,78,60-69 años,femenino,6600,6612,11223
2010,78,60-69 años,masculino,6458,6479,10478
2010,78,70-79 años,femenino,3512,3507,5904
2010,78,70-79 años,masculino,3061,3089,4694
2010,78,80+ años,femenino,1495,1479,2836
2010,78,80+ años,masculino,984,977,1783
2010,82,20-39 años,femenino,500547,493478,542694
2010,82,20-39 años,masculino,497068,486727,516588
2010,82,40-49 años,femenino,187158,183991,248080
2010,82,40-49 años,masculino,179642,175727,234691
2010,82,50-59 años,femenino,170349,167690,189388
2010,82,50-59 años,masculino,158752,156233,172779
2010,82,60-69 años,femenino,136948,134873,162011
2010,82,60-69 años,masculino,116654,114720,139891
2010,82,70-79 años,femenino,100858,99187,117583
2010,82,70-79 años,masculino,69911,68596,86373
2010,82,80+ años,femenino,67309,66143,68016
2010,82,80+ años,masculino,30934,30066,34882
2010,86,20-39 años,femenino,129640,129191,172285
2010,86,20-39 años,masculino,126715,124318,163848
2010,86,40-49 años,femenino,42626,42326,68767
2010,86,40-49 años,masculino,43299,42598,65744
2010,86,50-59 años,femenino,36278,36474,46317
2010,86,50-59 años,masculino,36907,36800,45336
2010,86,60-69 años,femenino,25781,25699,37115
2010,86,60-69 años,masculino,25040,24740,34899
2010,86,70-79 años,femenino,16769,16733,23080
2010,86,70-79 años,masculino,13548,13364,19512
2010,86,80+ años,femenino,9462,9389,12442
2010,86,80+ años,masculino,5468,5358,6986
2010,90,20-39 años,femenino,230126,226895,277243
2010,90,20-39 años,masculino,225692,218784,264035
2010,90,40-49 años,femenino,77831,76219,118471
2010,90,40-49 años,masculino,73627,71113,110814
2010,90,50-59 años,femenino,71659,71259,83873
2010,90,50-59 años,masculino,67333,66235,76264
2010,90,60-69 años,femenino,48885,48044,73095
2010,90,60-69 años,masculino,44157,42909,63375
2010,90,70-79 años,femenino,30700,30247,45021
2010,90,70-79 años,masculino,22656,21967,35168
2010,90,80+ años,femenino,16936,16585,23457
2010,90,80+ años,masculino,9437,9083,12330
2010,94,20-39 años,femenino,21531,20975,31592
2010,94,20-39 años,masculino,22562,22179,31407
2010,94,40-49 años,femenino,8665,8485,13327
2010,94,40-49 años,masculino,8932,8785,13127
2010,94,50-59 años,femenino,5910,5715,9796
2010,94,50-59 años,masculino,6577,6477,8873
2010,94,60-69 años,femenino,2677,2567,6666
2010,94,60-69 años,masculino,2766,2690,6599
2010,94,70-79 años,femenino,1193,1147,2695
2010,94,70-79 años,masculino,989,967,2382
2010,94,80+ años,femenino,532,516,1197
2010,94,80+ años,masculino,268,253,711
2011,2,20-39 años,femenino,474909,484168,487711
2011,2,20-39 años,masculino,450991,454946,450632
2011,2,40-49 años,femenino,187654,187595,239774
2011,2,40-49 años,masculino,167053,164907,212440
2011,2,50-59 años,femenino,181023,183815,197626
2011,2,50-59 años,masculino,147189,148342,163778
2011,2,60-69 años,femenino,160588,161947,177234
2011,2,60-69 años,masculino,117931,118583,134881
2011,2,70-79 años,femenino,121942,122818,145588
2011,2,70-79 años,masculino,75446,75651,94649
2011,2,80+ años,femenino,101794,103481,100610
2011,2,80+ años,masculino,43424,43706,47994
2011,6,20-39 años,femenino,2421132,2386526,2616669
2011,6,20-39 años,masculino,2408648,2355157,2508060
2011,6,40-49 años,femenino,940795,923540,1237642
2011,6,40-49 años,masculino,901249,878829,1150653
2011,6,50-59 años,femenino,820462,809178,953510
2011,6,50-59 años,masculino,758282,746141,867242
2011,6,60-69 años,femenino,651503,634985,774148
2011,6,60-69 años,masculino,560217,546377,660434
2011,6,70-79 años,femenino,440551,433495,554740
2011,6,70-79 años,masculino,315203,309294,409703
2011,6,80+ años,femenino,279567,273440,315700
2011,6,80+ años,masculino,134283,131016,164197
2011,10,20-39 años,femenino,57332,55342,69568
2011,10,20-39 años,masculino,57893,55022,67484
2011,10,40-49 años,femenino,20289,19393,29756
2011,10,40-49 años,masculino,20327,19217,28320
2011,10,50-59 años,femenino,16932,16431,21346
2011,10,50-59 años,masculino,16989,16388,20057
2011,10,60-69 años,femenino,12112,11449,16782
2011,10,60-69 años,masculino,11442,10681,15424
2011,10,70-79 años,femenino,7516,7217,10466
2011,10,70-79 años,masculino,5852,5499,8744
2011,10,80+ años,femenino,4559,4286,5677
2011,10,80+ años,masculino,2484,2316,3212
2011,14,20-39 años,femenino,522876,507593,590657
2011,14,20-39 años,masculino,520057,498838,566330
2011,14,40-49 años,femenino,196709,191413,267414
2011,14,40-49 años,masculino,187332,181180,251147
2011,14,50-59 años,femenino,175407,170765,203970
2011,14,50-59 años,masculino,161567,156517,187612
2011,14,60-69 años,femenino,146008,141195,171581
2011,14,60-69 años,masculino,124170,119457,146956
2011,14,70-79 años,femenino,99191,96107,125908
2011,14,70-79 años,masculino,71197,68845,92655
2011,14,80+ años,femenino,61959,59593,69646
2011,14,80+ años,masculino,29770,28366,36639
2011,18,20-39 años,femenino,154828,148775,197070
2011,18,20-39 años,masculino,147724,138900,184522
2011,18,40-49 años,femenino,56335,54902,76986
2011,18,40-49 años,masculino,53182,51230,71224
2011,18,50-59 años,femenino,47833,46132,60569
2011,18,50-59 años,masculino,46418,44558,54693
2011,18,60-69 años,femenino,33087,31320,48537
2011,18,60-69 años,masculino,31249,29139,43737
2011,18,70-79 años,femenino,20925,20115,29794
2011,18,70-79 años,masculino,15860,14897,24149
2011,18,80+ años,femenino,11351,10648,15796
2011,18,80+ años,masculino,6376,5930,8626
2011,22,20-39 años,femenino,165967,159894,189918
2011,22,20-39 años,masculino,159516,152280,176432
2011,22,40-49 años,femenino,57566,56286,74048
2011,22,40-49 años,masculino,54885,53574,68146
2011,22,50-59 años,femenino,48042,46586,55057
2011,22,50-59 años,masculino,47208,46076,49618
2011,22,60-69 años,femenino,31164,29566,42846
2011,22,60-69 años,masculino,29356,27792,38355
2011,22,70-79 años,femenino,19719,19108,24145
2011,22,70-79 años,masculino,15121,14645,18957
2011,22,80+ años,femenino,9920,9339,12530
2011,22,80+ años,masculino,5556,5221,6483
2011,26,20-39 años,femenino,83952,81868,92410
2011,26,20-39 años,masculino,85821,84211,90670
2011,26,40-49 años,femenino,30462,29538,44067
2011,26,40-49 años,masculino,30333,29708,42441
2011,26,50-59 años,femenino,24562,23806,30700
2011,26,50-59 años,masculino,24313,23880,28924
2011,26,60-69 años,femenino,16505,15686,23445
2011,26,60-69 años,masculino,15429,14908,21221
2011,26,70-79 años,femenino,9758,9358,14289
2011,26,70-79 años,masculino,7614,7362,11777
2011,26,80+ años,femenino,5272,4955,7728
2011,26,80+ años,masculino,3013,2882,4578
2011,30,20-39 años,femenino,187056,181868,216233
2011,30,20-39 años,masculino,185728,180087,209003
2011,30,40-49 años,femenino,72217,70409,96007
2011,30,40-49 años,masculino,70023,68190,91742
2011,30,50-59 años,femenino,63940,62229,75121
2011,30,50-59 años,masculino,60152,59068,70496
2011,30,60-69 años,femenino,50184,48478,62750
2011,30,60-69 años,masculino,44329,42986,54690
2011,30,70-79 años,femenino,34518,33533,43688
2011,30,70-79 años,masculino,24257,23320,33081
2011,30,80+ años,femenino,20966,20075,24813
2011,30,80+ años,masculino,9314,8892,12079
2011,34,20-39 años,femenino,79835,76229,97802
2011,34,20-39 años,masculino,75896,70895,90646
2011,34,40-49 años,femenino,29647,28654,38400
2011,34,40-49 años,masculino,28904,27768,35712
2011,34,50-59 años,femenino,24421,23495,29696
2011,34,50-59 años,masculino,24249,23061,27870
2011,34,60-69 años,femenino,15807,14822,23312
2011,34,60-69 años,masculino,15496,14406,21399
2011,34,70-79 años,femenino,9406,8864,13426
2011,34,70-79 años,masculino,8505,7985,11486
2011,34,80+ años,femenino,4600,4273,6494
2011,34,80+ años,masculino,3329,3032,4170
2011,38,20-39 años,femenino,107794,105651,129379
2011,38,20-39 años,masculino,104934,101644,123280
2011,38,40-49 años,femenino,37506,36462,58243
2011,38,40-49 años,masculino,34818,33503,54069
2011,38,50-59 años,femenino,30871,30416,41054
2011,38,50-59 años,masculino,27953,27544,36142
2011,38,60-69 años,femenino,21665,20884,32129
2011,38,60-69 años,masculino,19316,18578,27239
2011,38,70-79 años,femenino,12526,12105,20054
2011,38,70-79 años,masculino,10438,10108,15762
2011,38,80+ años,femenino,6059,5695,10245
2011,38,80+ años,masculino,3828,3560,6258
2011,42,20-39 años,femenino,47490,45815,53069
2011,42,20-39 años,masculino,48080,45954,51971
2011,42,40-49 años,femenino,19641,19045,24782
2011,42,40-49 años,masculino,19369,18718,23993
2011,42,50-59 años,femenino,16836,16205,19673
2011,42,50-59 años,masculino,16907,16307,18720
2011,42,60-69 años,femenino,13592,13111,15939
2011,42,60-69 años,masculino,12979,12477,14995
2011,42,70-79 años,femenino,9189,8773,11639
2011,42,70-79 años,masculino,7387,6999,9377
2011,42,80+ años,femenino,5768,5514,6443
2011,42,80+ años,masculino,3090,2871,3711
2011,46,20-39 años,femenino,55966,53370,65283
2011,46,20-39 años,masculino,55303,51953,61749
2011,46,40-49 años,femenino,18771,18037,26896
2011,46,40-49 años,masculino,18673,17795,25141
2011,46,50-59 años,femenino,15156,14518,18883
2011,46,50-59 años,masculino,15317,14637,17710
2011,46,60-69 años,femenino,10314,9652,14231
2011,46,60-69 años,masculino,9991,9320,13311
2011,46,70-79 años,femenino,6238,5966,8638
2011,46,70-79 años,masculino,4920,4606,6915
2011,46,80+ años,femenino,3529,3297,4183
2011,46,80+ años,masculino,2020,1883,2435
2011,50,20-39 años,femenino,273232,266341,307499
2011,50,20-39 años,masculino,271972,261436,296423
2011,50,40-49 años,femenino,99864,96901,137781
2011,50,40-49 años,masculino,93412,89448,128333
2011,50,50-59 años,femenino,89988,88760,105301
2011,50,50-59 años,masculino,81581,79980,93546
2011,50,60-69 años,femenino,73376,70866,90256
2011,50,60-69 años,masculino,63084,60727,76909
2011,50,70-79 años,femenino,46803,45239,66301
2011,50,70-79 años,masculino,35292,33912,50055
2011,50,80+ años,femenino,27682,26408,34214
2011,50,80+ años,masculino,15367,14439,19332
2011,54,20-39 años,femenino,166094,162165,208207
2011,54,20-39 años,masculino,161397,155091,192721
2011,54,40-49 años,femenino,58611,57984,78963
2011,54,40-49 años,masculino,57436,56352,73947
2011,54,50-59 años,femenino,46480,45206,59651
2011,54,50-59 años,masculino,47355,45901,55319
2011,54,60-69 años,femenino,29450,28190,45889
2011,54,60-69 años,masculino,29084,27668,42584
2011,54,70-79 años,femenino,17585,17122,24861
2011,54,70-79 años,masculino,15234,14726,21173
2011,54,80+ años,femenino,8428,7901,11888
2011,54,80+ años,masculino,5666,5338,7702
2011,58,20-39 años,femenino,93621,90479,113916
2011,58,20-39 años,masculino,93165,89346,112890
2011,58,40-49 años,femenino,35606,34094,52513
2011,58,40-49 años,masculino,33989,32379,49774
2011,58,50-59 años,femenino,27516,26119,38246
2011,58,50-59 años,masculino,26634,25478,34944
2011,58,60-69 años,femenino,17515,16248,27930
2011,58,60-69 años,masculino,16682,15578,24845
2011,58,70-79 años,femenino,9374,8759,16297
2011,58,70-79 años,masculino,7692,7152,13406
2011,58,80+ años,femenino,4900,4518,7653
2011,58,80+ años,masculino,2803,2558,4713
2011,62,20-39 años,femenino,100914,98731,116790
2011,62,20-39 años,masculino,100673,97534,112237
2011,62,40-49 años,femenino,39333,38618,54479
2011,62,40-49 años,masculino,38103,37029,51161
2011,62,50-59 años,femenino,32408,31598,40561
2011,62,50-59 años,masculino,31496,30736,37442
2011,62,60-69 años,femenino,23147,22279,31718
2011,62,60-69 años,masculino,22098,21262,28479
2011,62,70-79 años,femenino,13532,13017,20472
2011,62,70-79 años,masculino,11420,10919,16705
2011,62,80+ años,femenino,7633,7276,10724
2011,62,80+ años,masculino,4575,4282,6579
2011,66,20-39 años,femenino,191296,185945,231892
2011,66,20-39 años,masculino,184233,176250,221105
2011,66,40-49 años,femenino,65250,63301,94685
2011,66,40-49 años,masculino,62321,59968,86658
2011,66,50-59 años,femenino,52136,50972,68606
2011,66,50-59 años,masculino,49173,47734,62140
2011,66,60-69 años,femenino,36645,35107,51823
2011,66,60-69 años,masculino,33345,31824,45503
2011,66,70-79 años,femenino,21721,20969,32597
2011,66,70-79 años,masculino,18273,17581,25719
2011,66,80+ años,femenino,11303,10650,16843
2011,66,80+ años,masculino,7082,6587,10223
2011,70,20-39 años,femenino,104294,101152,123782
2011,70,20-39 años,masculino,105024,100247,120794
2011,70,40-49 años,femenino,38415,36950,54214
2011,70,40-49 años,masculino,36239,34288,51224
2011,70,50-59 años,femenino,33891,33234,40369
2011,70,50-59 años,masculino,30310,29374,36295
2011,70,60-69 años,femenino,26722,25711,33525
2011,70,60-69 años,masculino,22916,21884,27935
2011,70,70-79 años,femenino,15769,15054,23780
2011,70,70-79 años,masculino,11789,11129,17704
2011,70,80+ años,femenino,8131,7695,11203
2011,70,80+ años,masculino,4659,4332,6202
2011,74,20-39 años,femenino,67698,64821,84325
2011,74,20-39 años,masculino,67079,63709,81276
2011,74,40-49 años,femenino,25273,24266,38019
2011,74,40-49 años,masculino,25433,24266,35812
2011,74,50-59 años,femenino,21408,20529,28104
2011,74,50-59 años,masculino,20890,19991,26806
2011,74,60-69 años,femenino,16324,15477,21935
2011,74,60-69 años,masculino,15104,14298,20001
2011,74,70-79 años,femenino,9808,9198,14571
2011,74,70-79 años,masculino,7796,7306,11791
2011,74,80+ años,femenino,5595,5220,7210
2011,74,80+ años,masculino,2966,2706,4022
2011,78,20-39 años,femenino,46408,45102,55088
2011,78,20-39 años,masculino,50742,49924,53970
2011,78,40-49 años,femenino,15782,15361,24452
2011,78,40-49 años,masculino,17113,16783,24027
2011,78,50-59 años,femenino,11451,11045,16593
2011,78,50-59 años,masculino,12650,12308,15689
2011,78,60-69 años,femenino,6907,6612,11223
2011,78,60-69 años,masculino,6791,6479,10478
2011,78,70-79 años,femenino,3672,3507,5904
2011,78,70-79 años,masculino,3146,3089,4694
2011,78,80+ años,femenino,1597,1479,2836
2011,78,80+ años,masculino,1042,977,1783
2011,82,20-39 años,femenino,508152,493478,542694
2011,82,20-39 años,masculino,505132,486727,516588
2011,82,40-49 años,femenino,188374,183991,248080
2011,82,40-49 años,masculino,180937,175727,234691
2011,82,50-59 años,femenino,171988,167690,189388
2011,82,50-59 años,masculino,160096,156233,172779
2011,82,60-69 años,femenino,139644,134873,162011
2011,82,60-69 años,masculino,118937,114720,139891
2011,82,70-79 años,femenino,101312,99187,117583
2011,82,70-79 años,masculino,70416,68596,86373
2011,82,80+ años,femenino,68585,66143,68016
2011,82,80+ años,masculino,31425,30066,34882
2011,86,20-39 años,femenino,132094,129191,172285
2011,86,20-39 años,masculino,128868,124318,163848
2011,86,40-49 años,femenino,43459,42326,68767
2011,86,40-49 años,masculino,44049,42598,65744
2011,86,50-59 años,femenino,36812,36474,46317
2011,86,50-59 años,masculino,37249,36800,45336
2011,86,60-69 años,femenino,26522,25699,37115
2011,86,60-69 años,masculino,25809,24740,34899
2011,86,70-79 años,femenino,17079,16733,23080
2011,86,70-79 años,masculino,13823,13364,19512
2011,86,80+ años,femenino,9727,9389,12442
2011,86,80+ años,masculino,5580,5358,6986
2011,90,20-39 años,femenino,234961,226895,277243
2011,90,20-39 años,masculino,230627,218784,264035
2011,90,40-49 años,femenino,78714,76219,118471
2011,90,40-49 años,masculino,74632,71113,110814
2011,90,50-59 años,femenino,72516,71259,83873
2011,90,50-59 años,masculino,67738,66235,76264
2011,90,60-69 años,femenino,50891,48044,73095
2011,90,60-69 años,masculino,46116,42909,63375
2011,90,70-79 años,femenino,31034,30247,45021
2011,90,70-79 años,masculino,22994,21967,35168
2011,90,80+ años,femenino,17614,16585,23457
2011,90,80+ años,masculino,9746,9083,12330
2011,94,20-39 años,femenino,22277,20975,31592
2011,94,20-39 años,masculino,23388,22179,31407
2011,94,40-49 años,femenino,8832,8485,13327
2011,94,40-49 años,masculino,9019,8785,13127
2011,94,50-59 años,femenino,6287,5715,9796
2011,94,50-59 años,masculino,6961,6477,8873
2011,94,60-69 años,femenino,2889,2567,6666
2011,94,60-69 años,masculino,3008,2690,6599
2011,94,70-79 años,femenino,1246,1147,2695
2011,94,70-79 años,masculino,1048,967,2382
2011,94,80+ años,femenino,569,516,1197
2011,94,80+ años,masculino,288,253,711
2012,2,20-39 años,femenino,473608,484168,487711
2012,2,20-39 años,masculino,450407,454946,450632
2012,2,40-49 años,femenino,190315,187595,239774
2012,2,40-49 años,masculino,170278,164907,212440
2012,2,50-59 años,femenino,180583,183815,197626
2012,2,50-59 años,masculino,147408,148342,163778
2012,2,60-69 años,femenino,161703,161947,177234
2012,2,60-69 años,masculino,118862,118583,134881
2012,2,70-79 años,femenino,122594,122818,145588
